Backbone loading: Res2Net50
Not loading weights from weights file
[INFO] Register count_convNd() for <class 'torch.nn.modules.conv.Conv2d'>.
[INFO] Register count_normalization() for <class 'torch.nn.modules.batchnorm.BatchNorm2d'>.
[INFO] Register zero_ops() for <class 'torch.nn.modules.activation.ReLU'>.
[INFO] Register zero_ops() for <class 'torch.nn.modules.container.Sequential'>.
[INFO] Register zero_ops() for <class 'torch.nn.modules.pooling.MaxPool2d'>.
[INFO] Register count_avgpool() for <class 'torch.nn.modules.pooling.AvgPool2d'>.
[INFO] Register count_adap_avgpool() for <class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>.
[INFO] Register count_linear() for <class 'torch.nn.modules.linear.Linear'>.
[INFO] Register count_upsample() for <class 'torch.nn.modules.upsampling.Upsample'>.
#################### 
[Statistics Information]
FLOPs: 13.997G
Params: 31.073M
 ####################
#################### 
Start Training (Inf-Net-Res2Net50)
Namespace(epoch=100, lr=0.0001, batchsize=24, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=True, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=4, enable_privacy=False, noise_multiplier=1.1, max_grad_norm=1.0, target_epsilon=10.0, target_delta=1e-05)
This code is written for 'Inf-Net: Automatic COVID-19 Lung Infection Segmentation from CT Scans', 2020, TMI.
----
Please cite the paper if you use this code and dataset. And any questions feel free to contact me via E-mail (gepengai.ji@gmail.com)
----
 ####################
2025-10-12 13:27:36.186198 Epoch [001/100], Step [0003/0003], [lateral-edge: 0.7636, lateral-2: 1.7039, lateral-3: 1.6487, lateral-4: 1.6102, lateral-5: 1.5811]
2025-10-12 13:27:37.756548 Epoch [002/100], Step [0003/0003], [lateral-edge: 0.7615, lateral-2: 1.6935, lateral-3: 1.6650, lateral-4: 1.6448, lateral-5: 1.5923]
2025-10-12 13:27:39.317139 Epoch [003/100], Step [0003/0003], [lateral-edge: 0.7610, lateral-2: 1.6608, lateral-3: 1.6262, lateral-4: 1.6032, lateral-5: 1.5781]
2025-10-12 13:27:40.903988 Epoch [004/100], Step [0003/0003], [lateral-edge: 0.7608, lateral-2: 1.6334, lateral-3: 1.6028, lateral-4: 1.5774, lateral-5: 1.5672]
2025-10-12 13:27:42.486695 Epoch [005/100], Step [0003/0003], [lateral-edge: 0.7615, lateral-2: 1.6280, lateral-3: 1.5914, lateral-4: 1.5725, lateral-5: 1.5627]
2025-10-12 13:27:44.040896 Epoch [006/100], Step [0003/0003], [lateral-edge: 0.7607, lateral-2: 1.6391, lateral-3: 1.6118, lateral-4: 1.5985, lateral-5: 1.5690]
2025-10-12 13:27:45.587003 Epoch [007/100], Step [0003/0003], [lateral-edge: 0.7594, lateral-2: 1.5956, lateral-3: 1.5622, lateral-4: 1.5451, lateral-5: 1.5491]
2025-10-12 13:27:47.153536 Epoch [008/100], Step [0003/0003], [lateral-edge: 0.7580, lateral-2: 1.6014, lateral-3: 1.5741, lateral-4: 1.5635, lateral-5: 1.5456]
2025-10-12 13:27:48.739702 Epoch [009/100], Step [0003/0003], [lateral-edge: 0.7582, lateral-2: 1.6085, lateral-3: 1.5843, lateral-4: 1.5657, lateral-5: 1.5561]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net/4/Inf-Net-10.pth
2025-10-12 13:27:50.548685 Epoch [010/100], Step [0003/0003], [lateral-edge: 0.7575, lateral-2: 1.5755, lateral-3: 1.5504, lateral-4: 1.5416, lateral-5: 1.5595]
2025-10-12 13:27:52.121626 Epoch [011/100], Step [0003/0003], [lateral-edge: 0.7583, lateral-2: 1.6179, lateral-3: 1.5997, lateral-4: 1.5897, lateral-5: 1.5767]
2025-10-12 13:27:53.698960 Epoch [012/100], Step [0003/0003], [lateral-edge: 0.7574, lateral-2: 1.6047, lateral-3: 1.5876, lateral-4: 1.5783, lateral-5: 1.5769]
2025-10-12 13:27:55.279797 Epoch [013/100], Step [0003/0003], [lateral-edge: 0.7575, lateral-2: 1.5539, lateral-3: 1.5218, lateral-4: 1.5139, lateral-5: 1.5331]
2025-10-12 13:27:56.865277 Epoch [014/100], Step [0003/0003], [lateral-edge: 0.7563, lateral-2: 1.5105, lateral-3: 1.4835, lateral-4: 1.4858, lateral-5: 1.4937]
2025-10-12 13:27:58.438501 Epoch [015/100], Step [0003/0003], [lateral-edge: 0.7564, lateral-2: 1.6001, lateral-3: 1.5830, lateral-4: 1.5731, lateral-5: 1.5676]
2025-10-12 13:27:59.990051 Epoch [016/100], Step [0003/0003], [lateral-edge: 0.7558, lateral-2: 1.5850, lateral-3: 1.5667, lateral-4: 1.5588, lateral-5: 1.5608]
2025-10-12 13:28:01.552661 Epoch [017/100], Step [0003/0003], [lateral-edge: 0.7558, lateral-2: 1.5589, lateral-3: 1.5398, lateral-4: 1.5397, lateral-5: 1.5510]
2025-10-12 13:28:03.143992 Epoch [018/100], Step [0003/0003], [lateral-edge: 0.7575, lateral-2: 1.5308, lateral-3: 1.5039, lateral-4: 1.5079, lateral-5: 1.5168]
2025-10-12 13:28:04.704981 Epoch [019/100], Step [0003/0003], [lateral-edge: 0.7559, lateral-2: 1.5488, lateral-3: 1.5279, lateral-4: 1.5088, lateral-5: 1.5415]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net/4/Inf-Net-20.pth
